MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
10,5,74.0,6882,1,1,3,3,0,0,0,7,2,2,2,2,4,3,1955,1955,1,0,0,10,0,128,3,3,2,0,0,0,0,0,0,0,0,0,1,3,0,4,1152,0,0,1152,0,0,2,0,2,2,2,6,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2007,9,4,61500
0,5,75.0,10215,1,1,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,0,14,15,1,132,3,3,2,3,3,1,5,492,1,0,372,864,1,5,1,4,948,0,0,948,0,0,1,0,3,1,3,5,8,0,0,1,1954,1,1,248,3,3,2,0,0,0,0,0,0,0,0,1,0,2,2007,9,4,111000
10,5,52.0,8741,1,1,3,3,0,4,0,7,2,2,2,2,5,6,1946,1950,1,0,9,10,3,0,3,3,1,3,3,1,1,0,1,0,1195,1195,1,3,0,4,1195,0,0,1195,0,0,2,0,4,2,3,8,8,0,0,6,0,0,0,0,0,0,0,118,0,0,0,0,0,0,2,1,0,7,2007,9,0,98500
1,4,70.0,4270,1,1,3,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,0,8,8,3,0,3,3,0,3,3,1,3,544,1,0,0,544,1,5,1,4,774,0,0,774,0,0,1,0,3,1,4,6,8,0,0,6,0,0,0,0,0,0,2,0,0,286,0,0,0,0,0,1,0,5,2007,9,4,79000
2,5,62.0,10042,1,1,3,0,0,0,0,7,2,2,0,0,6,8,1920,1995,1,0,14,15,3,0,3,3,0,3,3,1,2,144,5,278,238,660,1,3,1,4,740,125,0,865,1,0,1,0,2,1,3,4,8,1,4,5,1920,1,1,216,3,3,2,0,0,84,0,0,0,0,0,1,0,8,2007,9,4,108500
0,5,68.0,9450,1,1,3,0,0,4,1,7,2,2,0,2,4,5,1954,1954,1,0,8,8,3,0,3,3,1,3,3,1,2,552,1,0,342,894,1,5,1,4,894,0,0,894,0,0,1,0,3,1,3,5,8,0,0,5,1999,1,2,400,3,3,2,0,0,0,0,0,0,0,0,1,0,5,2007,9,0,110000
4,5,70.0,11767,1,1,3,3,0,4,0,7,2,2,0,5,4,7,1910,2000,1,0,8,6,3,0,3,3,1,2,3,1,1,0,1,0,560,560,1,4,0,4,796,550,0,1346,0,0,1,1,2,1,3,6,6,0,0,5,1950,1,1,384,2,3,2,168,24,0,0,0,0,0,2,1,0,5,2007,9,4,112000
0,5,60.0,8172,1,1,3,3,0,4,0,7,2,2,0,2,4,5,1955,1955,1,0,8,8,3,0,3,3,1,3,3,1,4,544,1,0,224,768,1,3,1,4,768,0,0,768,0,0,1,0,2,1,3,4,8,1,2,5,1959,1,1,355,3,3,2,0,0,196,0,0,0,0,3,1,0,7,2007,9,4,125000
0,5,60.0,8172,1,1,3,1,0,4,0,7,2,2,0,2,4,5,1955,1955,1,0,15,10,3,0,3,3,1,3,3,1,5,682,1,0,182,864,1,3,1,4,864,0,0,864,1,0,1,0,3,1,3,5,8,0,0,5,1996,1,2,528,3,3,0,196,0,0,0,0,0,0,0,1,0,10,2007,0,3,79275
0,5,60.0,8190,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,0,14,15,3,0,3,3,1,3,3,1,3,732,1,0,216,948,1,5,1,4,948,0,0,948,1,0,1,0,3,1,3,5,8,1,3,5,1956,1,1,280,3,3,2,0,36,0,0,0,0,0,0,1,0,10,2007,9,4,119000
15,4,60.0,10896,1,2,3,0,0,4,0,21,1,2,1,3,6,7,1914,1995,3,0,13,14,3,0,2,3,1,3,2,1,2,256,1,0,1184,1440,1,5,1,0,1440,1440,515,3395,0,0,2,0,8,2,2,14,8,0,0,6,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,1,0,3,2007,9,0,200000
10,5,60.0,10890,1,1,3,3,0,4,0,21,2,2,2,5,5,6,1923,1950,3,0,14,10,3,0,3,3,2,3,3,2,3,371,1,0,925,1296,3,2,0,0,1296,1296,0,2592,2,0,2,0,6,2,3,12,6,0,0,6,0,0,0,0,0,0,2,0,742,240,0,0,0,0,0,3,1512,1,2007,9,1,150000
6,5,55.0,10592,1,1,3,3,0,4,0,6,2,2,0,5,6,7,1923,1996,3,0,14,15,3,0,3,4,2,3,2,1,1,0,1,0,602,602,1,3,1,4,900,602,0,1502,0,0,1,1,3,1,4,7,8,2,3,5,1923,1,1,180,3,3,2,96,0,112,0,53,0,0,0,1,0,8,2007,9,4,165000
3,5,55.0,10594,1,1,3,3,0,4,0,6,2,2,0,1,5,5,1926,1950,1,0,14,15,3,0,3,3,0,3,3,1,1,0,1,0,768,768,3,2,0,4,789,0,0,789,0,0,1,0,2,1,3,5,8,0,0,5,1926,1,1,200,1,1,2,0,0,112,0,0,0,0,3,1,0,6,2007,9,4,96500
1,5,54.0,7223,1,1,3,3,0,4,0,6,2,2,0,2,5,5,1926,1950,3,0,12,10,3,0,3,3,2,3,3,2,4,319,1,0,971,1290,1,3,1,4,1422,0,0,1422,0,0,1,0,3,1,3,6,8,0,0,5,1973,1,1,352,3,3,2,0,0,64,0,0,0,0,3,1,0,4,2007,9,4,136500
4,5,51.0,6821,1,1,3,1,0,4,0,6,2,2,0,0,6,7,1921,2005,1,0,14,15,3,0,3,3,0,3,3,1,4,113,1,0,538,651,1,4,1,4,759,539,0,1298,0,0,2,0,2,1,3,8,8,1,4,5,1994,1,1,240,3,3,1,216,0,168,0,0,0,0,0,1,0,8,2007,9,4,146500
4,5,60.0,7200,1,1,3,3,0,0,0,21,1,2,0,0,5,7,1937,1950,1,0,14,15,1,252,3,3,0,4,3,1,5,569,1,0,162,731,1,5,1,4,981,787,0,1768,1,0,1,1,3,1,4,7,8,2,3,5,1939,1,1,240,3,3,2,0,0,264,0,0,0,0,3,1,0,6,2007,9,4,175000
6,5,63.0,4000,1,1,3,3,0,4,0,6,2,2,0,5,7,8,1930,1995,1,0,14,15,3,0,3,3,0,4,3,1,6,246,1,0,285,531,1,3,1,4,567,531,0,1098,1,0,1,0,2,1,3,5,8,1,4,5,1930,1,1,216,3,3,2,0,0,0,0,0,0,0,3,1,0,6,2007,9,4,148500
6,5,53.0,6720,1,1,3,3,0,4,0,6,2,2,0,5,6,7,1921,1950,1,0,13,14,3,0,3,3,0,3,3,1,1,0,1,0,585,585,1,3,0,4,851,585,0,1436,0,0,1,0,3,1,3,7,8,1,4,5,1992,1,1,228,3,3,2,184,0,0,0,0,0,0,0,1,0,4,2007,1,4,141500
4,5,55.0,7642,1,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,0,14,15,3,0,4,3,0,3,3,1,1,0,1,0,912,912,1,4,1,4,912,514,0,1426,0,0,1,1,3,1,4,7,8,1,4,5,1925,1,1,216,3,3,2,0,240,0,0,0,0,0,4,1,0,6,2007,9,4,189950
6,5,53.0,7155,1,1,3,3,0,4,0,6,2,2,0,5,6,8,1926,1991,1,0,14,15,3,0,3,3,0,3,3,1,1,0,1,0,686,686,1,3,1,4,686,775,0,1461,0,0,1,0,3,1,3,6,8,1,4,5,1926,1,1,225,3,3,0,0,0,116,0,0,0,0,3,1,0,7,2007,9,4,135000
7,5,53.0,7128,1,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,0,8,8,3,0,3,4,1,3,3,1,3,364,1,0,554,918,1,4,1,4,918,728,0,1646,0,0,2,0,4,1,3,7,8,2,4,5,1941,1,1,240,3,3,2,0,0,0,0,126,0,0,3,1,0,8,2007,9,4,164000
1,5,40.0,4280,1,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,0,15,13,3,0,3,3,2,3,3,1,2,365,1,0,75,440,1,3,0,4,694,0,0,694,0,0,1,0,2,1,4,4,8,1,4,5,1990,1,1,352,4,3,1,0,0,34,0,0,0,0,3,1,0,3,2007,9,4,90350
4,5,53.0,5362,1,1,3,3,0,0,0,6,2,2,0,0,5,6,1910,2003,1,0,14,16,3,0,3,3,2,3,3,1,1,0,1,0,661,661,1,5,1,4,661,589,0,1250,0,0,2,0,3,1,3,8,8,1,4,5,1985,1,2,552,3,3,2,242,0,81,0,0,0,0,0,1,0,11,2007,9,4,139000
1,5,50.0,6305,1,1,3,0,0,4,0,6,2,2,0,2,5,7,1938,1950,1,0,8,8,3,0,3,4,2,2,2,1,1,0,1,0,920,920,1,5,1,4,954,0,0,954,0,0,1,0,2,1,2,5,8,1,4,2,1938,1,1,240,2,3,2,0,0,0,0,0,0,0,3,1,0,6,2007,9,4,119750
10,4,82.0,7136,1,1,0,1,0,4,0,6,2,2,2,5,6,6,1946,1950,1,0,8,8,1,423,3,3,1,4,3,1,3,484,1,0,495,979,1,3,0,1,979,979,0,1958,0,0,2,0,4,2,3,8,8,0,0,1,1946,1,2,492,3,3,2,0,0,0,0,0,0,0,0,1,0,8,2007,9,4,145000
10,4,82.0,6270,1,1,3,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,0,8,8,3,0,3,3,1,3,3,1,4,284,1,0,717,1001,1,3,0,0,1001,1001,0,2002,0,0,2,0,4,2,3,8,8,0,0,0,1949,1,3,871,3,3,2,0,0,0,0,0,0,0,0,1,0,8,2007,9,4,145000
6,5,60.0,7230,1,1,3,3,0,4,0,6,2,2,0,4,7,7,1927,1992,1,0,13,14,3,0,3,3,0,3,3,1,1,0,1,0,851,851,1,4,1,4,867,851,0,1718,0,0,2,1,4,1,4,8,8,1,3,5,1927,1,2,264,3,3,2,291,0,60,0,153,0,0,4,1,0,10,2007,9,4,238000
0,5,126.0,13108,1,1,1,1,0,4,0,6,2,2,0,2,5,5,1951,1951,1,0,14,15,3,0,3,3,1,0,0,0,0,0,0,0,0,0,1,2,1,4,1226,0,0,1226,0,0,1,1,2,1,3,7,7,1,4,1,1951,3,2,400,3,3,2,174,24,120,0,228,0,0,0,1,0,6,2007,9,4,153500
6,5,86.0,22420,1,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,0,14,13,3,0,3,3,0,4,3,1,4,1128,1,0,242,1370,2,3,0,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,8,1,4,5,1918,1,3,864,3,3,0,0,0,0,0,0,0,0,0,1,0,11,2007,9,4,239000
6,5,78.0,12168,1,1,3,1,0,4,1,6,2,2,0,5,8,6,1934,1998,1,0,3,15,3,0,3,3,2,4,3,2,4,428,1,0,537,965,1,3,1,4,1940,1254,0,3194,0,0,2,1,4,1,3,10,8,2,4,2,1934,1,2,380,3,3,2,0,0,0,0,0,0,0,0,1,0,9,2007,9,2,359100
4,5,110.0,7810,1,1,0,1,0,4,0,6,2,2,0,0,4,6,1930,2003,1,0,0,5,3,0,3,4,0,3,4,1,6,189,1,0,741,930,1,5,1,4,1230,525,0,1755,0,0,2,0,4,1,4,7,8,1,3,5,1930,1,1,231,2,3,2,0,40,0,0,0,0,0,0,1,0,11,2007,9,4,188000
4,5,70.0,11275,1,1,0,1,0,0,1,6,2,2,0,0,6,7,1932,1950,1,0,8,8,1,480,3,3,1,3,3,2,3,297,2,557,0,854,1,3,1,4,1096,895,0,1991,0,0,1,1,3,1,3,7,8,1,4,5,1977,1,2,432,3,2,2,0,0,19,0,0,0,0,0,1,0,3,2007,9,4,220000
15,5,79.0,6221,1,1,0,3,0,4,0,6,2,2,1,0,5,5,1941,1950,1,0,13,14,3,0,3,3,1,3,2,1,2,533,1,0,195,728,1,5,1,4,760,595,0,1355,0,0,2,0,3,1,3,5,8,0,0,5,1966,1,2,528,3,3,2,0,0,0,0,144,0,0,3,1,0,10,2007,9,4,140000
6,5,70.0,10570,1,1,3,0,0,4,1,6,2,2,0,5,8,8,1932,1994,3,0,3,3,3,0,4,3,1,4,4,1,3,297,1,0,556,853,1,3,1,4,1549,1178,0,2727,0,0,2,1,3,1,4,10,4,2,3,5,1932,1,2,440,3,3,2,0,74,0,0,0,0,0,0,1,0,12,2007,9,4,315000
6,5,61.0,7259,1,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,0,14,15,3,0,3,3,1,3,3,1,5,774,2,150,104,1028,1,5,1,4,1436,884,0,2320,1,0,2,1,3,1,4,9,8,1,3,5,1945,1,1,180,3,3,2,224,0,0,0,0,0,0,3,1,0,7,2007,9,4,259500
0,5,110.0,14442,1,1,3,3,0,4,0,6,2,2,0,2,6,7,1957,2004,3,0,5,5,1,106,3,3,2,3,3,1,6,1186,1,0,291,1477,1,5,1,4,1839,0,0,1839,1,0,2,0,3,1,4,7,8,2,3,1,1957,3,2,416,3,3,2,0,87,0,0,200,0,0,0,1,0,6,2007,9,4,257500
6,5,75.0,13125,1,1,3,3,0,4,0,6,2,2,0,5,7,6,1940,1984,1,0,14,15,3,0,3,3,1,3,3,1,4,410,1,0,390,800,1,3,1,4,960,780,0,1740,0,0,1,1,3,1,3,6,8,2,4,1,1940,1,1,240,3,3,2,0,0,0,0,0,0,0,0,1,0,7,2007,1,4,219500
0,5,70.0,21000,1,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,0,14,15,1,184,3,4,1,4,3,2,5,35,3,869,905,1809,1,3,1,4,2259,0,0,2259,1,0,2,0,3,1,4,7,8,2,4,2,1953,1,2,450,3,3,2,166,120,192,0,0,0,0,3,1,0,10,2007,0,0,217000
0,5,70.0,25485,1,1,0,3,0,1,0,6,2,2,0,2,6,4,1960,1960,1,0,14,8,1,423,3,2,1,3,4,2,2,540,3,1020,0,1560,1,3,1,4,1560,0,0,1560,0,0,1,1,3,1,3,6,8,3,3,1,1960,2,2,580,3,3,2,0,75,584,0,0,0,0,0,1,0,5,2007,9,4,201000
0,5,70.0,21579,1,1,0,3,0,1,0,6,2,2,0,2,6,6,1968,1968,3,0,6,3,3,0,3,3,2,4,3,1,4,813,1,0,675,1488,1,5,1,4,1488,0,0,1488,0,1,2,0,3,1,3,7,8,2,4,1,1968,2,2,552,3,3,2,0,0,216,0,0,0,0,0,1,0,9,2007,1,4,215000
13,6,24.0,1782,1,1,3,3,0,4,0,1,2,2,3,5,6,6,1980,1980,1,0,8,8,3,0,3,4,1,4,3,1,6,330,1,0,186,516,1,4,1,4,529,516,0,1045,0,0,1,0,2,1,3,5,8,1,3,5,1980,1,2,462,3,3,2,180,0,0,0,0,0,0,3,1,0,12,2007,9,4,123900
0,5,70.0,17871,1,1,1,3,0,4,0,6,2,2,0,2,4,5,1995,1996,1,0,13,14,3,0,3,3,2,4,3,1,1,0,1,0,1680,1680,1,4,1,4,1680,0,0,1680,0,0,2,0,4,1,4,7,8,0,0,1,1996,1,2,628,3,3,2,152,0,0,0,0,0,0,0,1,0,6,2007,9,4,170000
11,6,35.0,3907,1,1,0,0,0,4,1,1,2,2,4,2,8,5,1988,1988,1,0,6,6,3,0,3,3,1,4,3,4,6,577,1,0,427,1004,1,4,1,4,1020,0,0,1020,1,0,1,0,1,1,3,4,8,0,0,1,1988,1,2,509,3,3,2,135,0,0,0,0,0,0,0,1,0,3,2007,9,4,200000
0,5,70.0,20693,1,1,0,0,0,0,0,6,2,2,0,2,7,5,1971,1971,1,0,9,10,1,652,3,3,1,4,3,1,3,434,1,0,1262,1696,1,5,1,4,1696,0,0,1696,0,0,2,0,3,1,3,7,8,2,3,1,1971,3,2,625,3,3,2,0,146,0,0,0,0,0,2,1,0,2,2007,9,4,198000
0,5,70.0,32668,1,1,0,3,0,1,0,6,2,2,0,2,6,3,1957,1975,3,0,14,12,3,0,4,3,2,3,3,1,3,1219,1,0,816,2035,1,3,1,4,2515,0,0,2515,1,0,3,0,4,2,3,9,4,2,3,1,1975,2,2,484,3,3,2,0,0,200,0,0,0,0,0,1,0,3,2007,9,2,200624
0,5,70.0,18044,1,1,0,1,0,1,0,6,2,2,0,2,8,5,1986,1986,1,0,15,10,3,0,4,3,1,4,3,1,1,0,1,0,279,279,1,4,1,4,2726,0,0,2726,0,0,2,1,2,1,4,6,8,1,4,1,1986,3,2,691,4,4,2,216,64,169,0,0,228,5,0,1,0,8,2007,9,4,315000
4,6,85.0,8500,1,1,3,3,0,0,0,11,0,2,0,0,5,7,1919,2005,1,0,5,5,3,0,3,3,1,3,3,1,1,0,1,0,793,793,2,3,0,1,997,520,0,1517,0,0,2,0,3,1,2,7,8,0,0,6,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,1,0,8,2007,9,4,115000
4,6,50.0,7000,1,1,3,3,0,0,0,11,2,2,0,0,6,7,1940,1950,1,0,14,15,3,0,3,3,0,3,3,1,5,375,1,0,345,720,1,4,1,0,720,495,0,1215,0,0,1,0,3,1,4,6,8,0,0,5,1965,3,2,720,3,3,2,0,0,30,0,0,0,0,3,1,0,5,2007,9,4,141000
3,6,50.0,5000,1,1,3,3,0,4,0,11,5,2,0,1,5,6,1941,1950,1,0,8,8,3,0,3,3,1,3,3,3,4,116,1,0,604,720,1,1,0,1,803,0,0,803,0,0,1,0,2,1,3,5,8,0,0,5,1941,1,2,360,3,3,2,0,0,244,0,0,0,0,0,1,0,12,2007,9,4,87000
4,6,50.0,7288,1,1,3,3,0,4,0,11,0,2,0,0,5,7,1925,2003,1,0,13,14,3,0,4,4,0,3,1,1,1,0,1,0,936,936,1,5,1,4,936,665,0,1601,0,0,2,0,3,1,3,6,8,0,0,6,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,1,0,9,2007,9,4,129850
4,6,50.0,6060,1,1,3,3,0,4,0,11,2,2,0,0,4,5,1939,1950,1,0,0,0,3,0,3,3,2,3,3,1,1,0,1,0,732,732,1,4,1,4,772,351,0,1123,0,0,1,0,3,1,3,4,8,0,0,5,1979,1,1,264,3,3,1,0,0,140,0,0,0,0,3,1,0,6,2007,9,4,100000
6,6,50.0,9060,1,1,3,3,0,4,0,11,2,2,0,5,5,6,1923,1999,1,0,14,10,3,0,3,3,0,4,3,1,5,548,1,0,311,859,1,5,1,4,942,886,0,1828,0,0,2,0,3,1,4,6,8,0,0,5,0,0,0,0,0,0,2,174,0,212,0,0,0,0,3,1,0,3,2007,9,2,150909
1,6,46.0,3672,1,1,3,3,0,4,0,11,0,2,0,2,5,7,1922,1950,1,0,12,13,3,0,3,3,0,3,3,1,1,0,1,0,816,816,1,5,1,4,816,0,0,816,0,0,1,0,2,1,3,5,8,0,0,5,1922,1,1,100,2,2,0,0,0,96,0,0,0,0,0,1,0,9,2007,9,4,75200
1,6,59.0,8263,1,1,3,0,0,4,1,11,2,2,0,2,6,5,1920,1950,1,0,3,3,3,0,3,3,0,3,3,1,1,0,1,0,1012,1012,1,3,1,0,1012,0,0,1012,0,0,1,0,2,1,3,6,8,1,4,5,1920,1,1,308,3,3,2,0,22,112,0,0,0,0,3,1,0,5,2007,9,4,118400
1,6,60.0,8967,1,1,3,3,0,0,0,11,2,2,0,2,5,2,1920,1950,1,0,8,8,3,0,3,2,0,2,1,1,1,0,1,0,961,961,1,4,1,3,1077,0,0,1077,0,0,1,0,2,1,3,6,3,0,0,5,1920,1,1,338,1,1,0,0,0,0,0,0,0,0,0,1,0,11,2007,9,0,67000
4,6,75.0,13710,1,1,3,3,0,4,0,11,2,2,0,0,5,5,1950,1950,1,0,14,15,3,0,3,3,1,3,3,1,4,420,1,0,490,910,1,3,1,0,910,648,0,1558,0,0,1,1,4,1,3,6,8,0,0,1,1950,1,1,282,3,3,2,289,0,0,0,0,0,0,3,1,0,6,2007,9,4,152000
4,6,64.0,11067,1,1,3,3,0,0,0,11,2,2,0,0,2,4,1939,1950,1,0,8,8,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,5,1,4,640,0,205,845,0,0,1,0,1,1,3,4,3,0,0,5,1950,1,1,256,3,2,0,48,0,0,0,0,0,0,0,1,0,3,2007,9,4,68104
15,1,75.0,8250,1,1,3,3,0,4,0,11,1,2,1,5,5,6,1895,2006,1,0,13,14,3,0,3,4,1,3,3,1,1,0,1,0,957,957,1,2,0,4,1034,957,0,1991,0,0,2,0,4,2,3,9,8,0,0,6,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,1,0,6,2007,9,4,119600
0,1,65.0,6565,1,1,3,3,0,0,0,11,2,2,0,2,4,6,1957,1980,1,0,8,8,3,0,3,3,1,3,3,1,6,967,1,0,106,1073,1,4,1,0,1073,0,0,1073,1,0,1,0,3,1,3,6,8,0,0,5,1985,1,2,720,3,3,2,0,444,0,0,0,0,0,0,1,0,8,2007,9,0,140000
1,1,60.0,6060,1,1,3,3,0,4,0,11,2,2,0,2,5,9,1930,2007,3,0,8,8,3,0,4,3,0,3,3,1,5,737,1,0,100,837,1,5,1,4,1001,0,0,1001,0,0,1,0,2,1,4,5,8,0,0,5,1930,1,1,216,3,1,0,154,0,42,86,0,0,0,0,1,0,11,2007,9,4,124900
11,6,59.0,5568,1,1,0,1,0,4,1,6,2,2,4,2,8,5,2006,2007,3,0,5,5,4,473,4,3,2,4,3,4,6,1573,1,0,0,1573,1,4,1,4,1625,0,0,1625,1,1,2,0,2,1,4,5,8,1,4,1,2006,3,2,495,3,3,2,123,0,0,0,153,0,0,0,1,0,10,2007,6,5,375000
11,6,44.0,4750,1,1,0,1,0,4,1,6,2,2,4,2,8,5,2006,2007,3,0,13,14,4,481,4,3,2,4,3,4,6,1573,1,0,0,1573,1,5,1,4,1625,0,0,1625,1,1,2,0,2,1,4,5,8,1,4,1,2006,3,2,538,3,3,2,123,0,0,0,153,0,0,0,1,0,12,2007,9,3,235000
9,5,74.0,12150,1,1,0,0,0,1,0,14,2,2,0,6,6,6,1979,1979,1,0,6,16,3,0,3,3,1,4,3,3,6,1001,1,0,0,1001,1,3,1,4,1299,0,0,1299,1,0,2,0,2,1,4,5,8,1,1,3,1979,2,2,486,3,3,2,84,0,222,0,0,0,0,3,1,0,1,2007,9,4,183500
9,5,74.0,7540,1,1,0,3,0,1,0,14,2,2,0,6,6,6,1978,1978,1,0,13,14,3,0,3,3,1,4,3,3,6,773,1,0,115,888,1,5,1,4,912,0,0,912,1,0,1,0,2,1,3,5,8,1,3,1,1978,2,2,470,3,3,2,0,0,0,0,192,0,0,3,1,0,6,2007,9,4,156000
0,5,71.0,9187,1,1,3,0,0,0,0,14,2,2,0,2,6,5,1983,1983,1,0,13,14,3,0,3,4,2,3,3,1,5,336,1,0,748,1084,1,3,1,4,1080,0,0,1080,0,0,1,1,3,1,3,5,8,0,0,1,1983,1,2,484,3,3,2,120,0,158,0,0,0,0,0,1,0,6,2007,9,4,134000
0,5,80.0,10000,1,1,3,3,0,4,0,14,2,2,0,2,5,5,2002,2002,1,0,13,14,1,166,4,3,2,4,3,1,6,585,1,0,856,1441,1,5,1,4,1392,0,0,1392,0,0,2,0,3,1,4,6,8,1,4,1,2002,3,3,650,3,3,2,168,49,0,0,0,0,0,0,1,0,12,2007,9,4,215000
0,5,44.0,12864,1,1,0,3,0,1,0,14,2,2,0,2,7,5,2002,2002,1,0,13,14,3,0,4,3,2,4,3,1,6,1392,1,0,17,1409,1,5,1,4,1409,0,0,1409,1,0,1,1,1,1,4,4,8,1,4,1,2002,2,2,576,3,3,2,0,144,0,0,145,0,0,0,1,0,7,2007,9,4,245000
0,5,74.0,9928,1,1,0,3,0,1,0,14,2,2,0,2,7,5,1991,1992,1,0,6,6,3,0,3,3,2,4,3,1,6,1239,1,0,215,1454,1,3,1,4,1478,0,0,1478,1,0,2,0,3,1,3,6,8,1,3,1,1991,1,2,506,3,3,2,114,22,0,0,0,0,0,0,1,0,5,2007,9,4,210000
8,5,74.0,8750,1,1,0,3,0,4,0,14,2,2,0,7,7,6,1975,1975,1,0,9,10,4,50,3,3,1,3,3,3,3,224,6,530,98,852,1,3,1,4,918,0,0,918,0,1,1,0,3,0,3,4,8,0,0,1,1975,1,1,360,3,3,2,192,84,0,0,0,0,0,0,1,0,3,2007,9,4,148000
9,5,82.0,8410,1,1,0,3,0,0,0,14,2,2,0,6,6,6,1974,1974,1,0,9,10,3,0,3,3,1,4,3,3,5,924,1,0,46,970,1,3,1,4,1026,0,0,1026,1,0,1,0,2,1,3,5,8,1,1,1,1974,1,2,528,3,3,2,193,0,0,0,0,0,0,0,1,0,4,2007,9,4,143000
11,5,46.0,4054,1,1,0,3,0,4,0,26,2,2,4,2,7,6,1987,1987,1,0,13,14,1,352,4,3,0,4,3,3,6,949,1,0,552,1501,1,5,1,4,1501,0,0,1501,1,0,2,0,2,1,4,5,8,2,3,1,1987,3,2,512,3,3,2,240,0,0,0,0,0,0,0,1,0,10,2007,9,4,244000
11,6,0.0,9763,1,1,0,3,0,4,0,10,2,2,4,2,7,5,1998,1998,1,0,14,15,1,239,4,3,2,4,3,1,6,1102,5,72,328,1502,1,5,1,4,1502,0,0,1502,1,0,1,1,1,1,4,5,8,1,3,1,1998,3,1,286,3,3,2,0,0,0,0,0,0,0,0,1,0,9,2007,9,4,330000
0,5,115.0,16905,1,1,3,3,0,4,0,26,2,2,0,2,5,6,1959,1959,1,0,13,14,3,0,3,4,1,3,3,4,4,967,1,0,383,1350,1,4,1,4,1328,0,0,1328,0,1,1,1,2,1,3,5,8,2,4,1,1959,2,1,308,3,3,1,0,104,0,0,0,0,0,0,1,0,7,2007,9,4,170000
0,5,149.0,19958,1,1,3,3,0,4,0,26,2,2,0,2,6,8,1958,1995,3,0,6,6,1,1224,3,4,1,3,3,1,1,0,1,0,585,585,1,4,1,4,2279,0,0,2279,0,0,2,1,4,1,4,7,8,1,4,1,1958,2,2,461,3,3,2,274,0,0,0,138,0,0,4,1,0,7,2007,9,4,257000
0,5,67.0,8368,1,1,0,1,0,4,0,26,2,2,0,2,7,5,2006,2007,1,0,13,14,3,0,4,3,2,4,3,1,1,0,1,0,1689,1689,1,5,1,4,1689,0,0,1689,0,0,2,0,3,1,4,7,8,0,0,1,2007,3,2,433,3,3,2,100,39,0,0,0,0,0,0,1,0,4,2007,6,5,231713
0,5,68.0,8298,1,1,0,1,0,4,0,26,2,2,0,2,8,5,2006,2007,3,0,13,14,3,0,4,3,2,4,3,3,6,583,1,0,963,1546,1,5,1,4,1564,0,0,1564,0,0,2,0,2,1,5,6,8,1,4,1,2207,2,2,502,3,3,2,132,0,0,0,0,0,0,0,1,0,9,2007,6,5,267300
0,5,64.0,9037,1,1,0,1,0,4,0,26,2,2,0,2,8,5,2006,2006,3,0,13,14,1,32,4,3,2,4,3,3,6,428,1,0,1048,1476,1,5,1,4,1484,0,0,1484,0,0,2,0,2,1,5,6,8,1,4,1,2006,2,2,472,3,3,2,120,33,0,0,0,0,0,0,1,0,12,2007,9,4,265900
0,5,89.0,10991,1,1,0,1,0,4,0,26,2,2,0,2,8,5,2007,2007,1,0,13,14,1,80,4,3,2,4,3,4,1,0,1,0,1571,1571,1,5,1,4,1571,0,0,1571,0,0,2,0,3,1,4,7,8,1,4,1,2007,3,3,722,3,3,2,100,36,0,0,0,0,0,0,1,0,12,2007,6,5,239000
